input_vector,output_vector,circuit
0000000000000000000000000000000000000000000000000000000000000001000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000,000111011111011110011100001110000011111000000000010000000001000100001010111111111111110000001011010000010010000100000001101,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100010001000000001010100000000000001000000000010000101110000000000001000000000000000000100,000111011111011110011000001110000011111000000000010101001101101100111000000100010000000000000011001101110010000000000011111,c5315
0000000000000000000000000000000000000000000000000000010000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000010,000111011111011110011100001110000011111000000000010000011100111011111010000000000000000000000111011111100000000000001000011,c5315
0000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010010,000111011111011110011000001110000011111000000000010000011100111011111010000000000000000000001111011010000001000000000000011,c5315
0000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000,000111011111011110011000001110000011111000000000010000000001010100001010001011101100000000001011010000010010000000000001111,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101010011001001111111100000000000001000000000010111010000000000000001000000000000000100100,000111011111011110011000001110000011111000000000011000001100101100001000001111010000000000000011000001111110000000000010111,c5315
0000000000000000000000000000000000000000000000000000000000000001000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000110,000111011111011110011100001110000011111000000000010000011100111011111010000000000000000000001111011110000000000000000110011,c5315
0000000000000000000000000000000000000000000000000000000000000001000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000,000111011111011110011100001110000011111000000000010000000001000100001010011111111100001111001011010000010010000000010001110,c5315
0000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110,000111011111011110011000001110000011111000000000010000011100111011111010000000000000000000001111011110000000000000000110011,c5315
0000000000110000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000111011111011110001000001100000011111000000000010000000001000100001010001111111100000000001011010000010010000000000001111,c5315
0000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000,000111011111011110011000001110000011111000000000010000000001000000001010001111000000000000001011010000010000000000000001011,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101100000000000001000100000000101000000000000000001100000000000000000000000000000,000111011111011110011000001110000011111000000000010010110010011000001010001001100100000000011110010000000100100000000001111,c5315
0000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010010,000111011111011110011000001110000011111000000000010000011100110011111010000010000000000000001111011110000000000000000000011,c5315
0000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010010,000111011111011110011000001110000011111000000000010000011100111010111010000000010000000000001111011110000000000000000000011,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010000000000101010100000000001000000000000000000000000000000000001100000000000,010111011111011110011000001110000011111000010000000010111100111011110010000000000000000000011111001110000000000000000110011,c5315
0000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110,000111011111011110011000001110000011111000000000010000011100111011111010000000000000000000001111011110000000000000000110011,c5315
0000000000000000000000000000000000000000000000000000000000000001000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000110000000000000000000,000111011111011110011100001110000011111000000000010000000001000100001010011111111101001111001011010000010010000000010001110,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010001010110101010100000000000000100000000000000010000000000000100,000100011100011110011000011110000101111000000000010010111100111011110010000000000000000000010110011111100100100000000100011,c5315
0000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000,000111011111011110011000001110000011111000000000010000000001000000001010001111000000000000001011010000010000000000000001011,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000010000000000100000000000000000100000000000000000000000000000000,000111011111011110011000001110000011111000000000010000000001000100001010001111111100000000100010000001110110100000000011111,c5315
0000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000,000111011111011110011000001110000011111000000000010000000000000100001010000000111100000000001011010000100010000000000000111,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000010001000001100000000010111010000000000000000000000000011110000000000000000000000,000111111111000000011000001110000011111000000000000000000001000100000000001111111100000000001011010000010010000000000001111,c5315
0100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000101010000000000000001000000000000000000000000000000000000000000000000000100,000111011111011110011000001110000011111000000000010000001001101100001000000100010000000000000011011111110010000000000001111,c5315
0000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000110101010000000000000001100000000000000000000000000000000,000101011100011110011000001110000011111000000000010010100011000100001010001111111100000000011000010000011111100000000001111,c5315
0000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000,000111011111011110011000001110000011111000000000010000000000000100001010000000111100000000001011010000001010000000000000111,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000010001000001100000000010111010000000001000000000000000011100000000000000000000000,000111011111000100010000001110000011111000000000000000000001000100000000001111111100000000001011010000010010000000000001111,c5315
0000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010010,000111011111011110011000001110000011111000000000010000011100111011111010000000000000000000001111001111000000000000000000011,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010001000000000000000000000000001000000000000000010110000000000000000000000000000000110,000111011111011110011000001110000011111000000000010000011100111011111100000000000000000000001111011110000000000000000110011,c5315
0000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110101010100000000000000100010000000000000000000000000100,000100011100011110011000001110000011111000000000010000000101111111111010000001000100000000000001011111111011000000000001111,c5315
0000000000000000000000000000000000000000000000000000000000000001000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000110000000000000000000,000111011111011110011100001110000011111000000000010000000001000100001010011111111100001111001011010000010010000000010001110,c5315
0000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000,000111011111011110011000001110000011111000000000010000000001000000001010001111000000000000001011010000010000000000000001011,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010101000110101010000000000000000100000000000000010000000000000100,000101011100011110011000011110000101111000000000010010100101000111111010001111111100000000010100011111101101100000000001111,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000001000000000000000000001100000000000,000111011111011110011000001110000011111000011000010000011100111011111010000000000000000000001111011110000000000000000001111,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101010100000000101010000000000000001000000000000001000000000000000000000000000000000000000,000111011111011110011000001110000011111000000000010000000001000100011100001111111100000000001011010000010010000000000011111,c5315
0000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010,000111011111011110011000001110000011111000000000010000011100011011111010001000100000000000001111011110000000000000000000011,c5315
0000000000000000000000000000000000000000000000000000000000000001000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000,000111011111011110011100001110000011111000000000010000000001000100001010101111111111110000001011010000010010000100000001100,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100100000001000000000000000000000000000000000000000000000000,000111011111011110011000001110000011111000000000010000000001000100001010001111111100000000001011010000010010000000000001111,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101100110000000000000000000000000000000000000000000000000000000,000111011111011110011000001110000011111000000000000010100011000100001010001111111100000000011011010000010010000000000001111,c5315
0000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000111011111011110011000001110000011111000000000010000000001000100001010001111111100000000001011010000010010000000000001111,c5315
0000000000000000000000000000000000000000000000000000000000000001000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110,000111011111011110011100001110000011111000000000010000011100111011111010000000000000000000001111011110000000000000000110011,c5315
0000000000000000000000000000000000000100000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000010,000111011111011110011100001110000011111000000000010000011100111011111010000000000000000000001111011110000000000000000000010,c5315
0100000000000000000000000000000000000000000000000000000000000000000000000000000000000000101000001000000000000000000000000001000000000000000110000000000000000000000000000000000100,000111011111011110011000001110000011111000000000010000001001101111111100000100010000000000000011000011110010000000000011111,c5315
0000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000,000111011111011110011000001110000011111000000000010000000000000100001010000000111100000000001011010000000010000000000000111,c5315
0000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000,000111011111011110011000001110000011111000000000010000000001000000001010001111000000000000001011010000010000000000000001111,c5315
0000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000,000111011111011110011000001110000011111000000000010000000000000100001010000000111100000000001011010000000010000000000000111,c5315
0000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000,000111011111011110011000001110000011111000000000010000000001000000001010001111000000000000001011010000010000000000000001011,c5315
0000000000000000000000000000000000000000000000000000000000000001000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000,000111011111011110011100001110000011111000000000010000000001000100001010101111111111110001001011010000010010000100000001101,c5315
0000000000000000000000000000000000000000000000100000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000010,000111011111011110011100001110000011111000000000010000011100111011111010000000000000000000001101011110001001000000100000011,c5315
0000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010010,000111011111011110011000001110000011111000000000010000011100111001111010000000100000000000001111011110000000000000000000011,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010110101000000000000000000000010000000000000000000000000000,000101011101011110011000001110000011111000000011010000001001000100001010001110111000000000001011010000010010000000000100011,c5315
0000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110,000111011111011110011000001110000011111000000000010000011100111011111010000000000000000000001111011110000000000000000110011,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000100000000000000000000000000001101000000000,000111011111011110011000001110000011111000000000011000001101111110111100000000000000000000001011011110010010000000000011111,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000100100000110000000000000000000000010000000000000000000000000000100,010111011111011110011000001110000011111000000000000010101111111111110010000000000000000000111110011110000100100000000001111,c5315
0010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000,000111011111011110011000001110000011111000000000010000000001000100001010001111000000000000001011010000010000000000000001011,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101000000100010000000000000000000000000000000000000000000000,000111011111011110011000001110000011111000000000010000000001000100001010001111111100000000001011010000010010000000000001111,c5315
0000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010,000111011111011110011000001110000011111000000000010000011100111011111010000000000000000000000111011110100000000000000000011,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000001110000000000,000111011111011110011000001110000011111000000000010000001101111111101000000000000000000000001011011110010010000000000011111,c5315
0000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000,000111011111011110011000001110000011111000000000010000000001000000001010001111100000000000001011010000010000000000000001011,c5315
0000000000000000000000000000000000000000000000000000010000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000,000111011111011110011000001110000011111000000000010000000001000100001010001111111100000000101011010000010010000000000001111,c5315
0000000000000000000000000000000000000000000000000000000000000001000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000,000111011111011110011100001110000011111000000000010000000001000100001010101111111111110000001011010000010010000100010001101,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000011000010000000001000000000000000000000000000000000010100,000111011110011110011000001110000011111000000000010000000101111011011100000001001000000000000011011110110000000000000011011,c5315
0000000000000000000000000000000000000000000000000000000000000001000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000,000111011111011110011100001110000011111000000000010000000001000100001010101111111111110000001011010000010010000100100001101,c5315
0000000000000000000000000000000000000000000000000000000000000001000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000,000111011111011110011100001110000011111000000000010000000001000100001010101111111111110100001011010000010010000100000001101,c5315
0000000000000000000000000000000000000000000000000000000000000001000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000,000111011111011110011100001110000011111000000000010000000001000100001010111111111100001111001011010000010010000000010001110,c5315
0000000000000000000000000000000000000000000000000000000000000001000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000,000111011111011110011100001110000011111000000000010000000001000100001010101111111111110000001011010000010010000101000001101,c5315
0000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000,000111011111011110011000001110000011111000000000010000000000000100001010000000111100000000001011010000000010000000000000111,c5315
0000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000,000111011111011110011000001110000011111000000000010000000001000000001010001111000000000000001011010000010000100000000001011,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101000000000000001010000000000001000000000000000000000000000000000001100000000000,000111011111011110011000001110000011111000001000000010111110111011110010000000000000000000011101011110001001000000000001111,c5315
0000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010010,000111011111011110011000001110000011111000000000010000011000111111111010000000000000000000001111011110000000000000000000011,c5315
0000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000100000110000000000000000000000010000000000000000000000000000000,000111011111011110011000001110000011111000000000010010100011100100000010000111011100000000001011010000010010000000000100011,c5315
0000000100110000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000,100111011111011110001010001100000011111000000000010000000001000100001010001111111100000000001011010000010010000000000001111,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000010110000000000000000000000110000000000000000000000000000000,000111011111011110011000011110000101111000000000010010100011100100001010000111011100000000001010010000010110100000000001111,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000001110000000000,000111011111011110011000001110000011111000000000010000001101111111111000000000000000000000001011010110010010000000000011111,c5315
0000000000000000000000000000000000000000000000000000000000000001000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000,000111011111011110011100001110000011111000000000010000000001000100001010101111111111110000001011010000010010000100000001101,c5315
0000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010110,000111011111011110011000001110000011111000000000010000011100111011111010000000000000000000001111011110000000000000000110011,c5315
0000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000,000111011111011110011000001110000011111000000000010000000001000000001010001111000000000000001011010000010000000000000001011,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100010001000000001000100000000000001000000000010010101110000000000001000000000000000000100,000111011111011110011000001110000011111000000000010101001101101100101100000100010000000000000011001101110010000000000001111,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001001100000000000000000000000000000000000000000000000000000000000,000111011111011110011000001110000011111000000000010010100011000100001010001111111100000000011011010000010010000000000001111,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010001000101000000100000000000000000000000000000000000000000000000000000000000000000000000,000111011111011110011000001110000011111000000000010000000001000100001000001111111100000000001011000000010010000000000100011,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101000000000000001000001000010100000000000000000101000000000000000000000000000000,000111011111011110011000001110000011111000000000010010100011010100001010001011101100000000011110010000000100100000000100011,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110100010000000000000000000010000000000000000000000000100,000111011100011110011000001110000011111000000000010000001101000111111010001110111000000000000011011111110010000000000001111,c5315
0000000000000000000000000000000000000000000000000000000000000001000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000110,000111011111011110011100001110000011111000000000010000011100111011111010000000000000000000001111011110000000000000000110011,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010100000110000000000000000000000010000000000000000000000110000000,000111011111011110011000011110000101111000000000010010100001100100001010000111011100000000111011010000010010000000000100011,c5315
0000000000000000000000000000000000000000000000000000000000000001000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000110000000000000000000,000111011111011110011100001110000011111000000000010000000001000100001010011111111100001111001011010000010010000000010001110,c5315
0000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110,000111011111011110011000001110000011111000000000010000011100111011111010000000000000000000001111011110000000000000000110011,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000100000000000000000000000000000000000000000000000000000000010,000111011111011110011000001110000011111000000000000000011100111011110010000000000000000000001111011110000000000000000000011,c5315
0000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000,000111011111011110011000001110000011111000000000010000000000000100001010001000111100000000001011010000000010000000000000111,c5315
0000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010010001010000000000000000100000000000000000000000000000000,000101011110011110011000001110000011111000000000010010100011000100000010001111111100000000011010010000010110100000000100011,c5315
0000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000,000111011111011110011000001110000011111000000000010000000000000100001010000010111100000000001011010000000010000000000000111,c5315
0000000000000000000000000000000000000000000000000000000000000001000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110000000000000000000,000111011111011110011100001110000011111000000000010000000001000100001010011111111100011111001011010000010010000000010001110,c5315
0001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000,000111011111011110011000001110000011111000000000010000000000000100001010000000111100000000001011010000000010000000000001111,c5315
0000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000,000111011111011110011000001110000011111000000000010000000000000100001010000100111100000000001011010000000010000000000000111,c5315
0000000000000000000000000000000000000000000000000000000000000001000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000,000111011111011110011100001110000011111000000000010000000001000100001010011111111100001111001011010000010010000100010001110,c5315
0000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000100000110000000000000000000000010000000000000000000000110000000,000111011111011110011000001110000011111000000000010010100011100100000010000111011100000000011011010000010010000000000100011,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000001000000000000001000000000000000010000000000000000001110000000000,000111011111011110011000001110000011111000001000010010111110011011111010001000100000000000011111011110000000000000000100011,c5315
0100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001001000001000000000000000000000000000000000100110000000000000000000000000000000000100,000111011111011110011000001110000011111000000000010000001001101111111000000100010000000000000011011001110010000000000001111,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000100010100000000000001000000000010000000000000000000000000000000000000000100,000111011111011110011000001110000011111000000000010000001101101100011000000100010000000000000011011111110010000000000011111,c5315
0000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000,000111011111011110011000001110000011111000001000010000001101111111111010000000000000000000001011011110010010000000000001111,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000100010000000000000001000000000000001000000000000000000000000000000000000100,000111011111011110011000001110000011111000000000010000001101101100011100000100010000000000000011011111110010000000000011111,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000001000001000010101000000000000000000000000000000000001000000000000,000111011111011110011000001110000011111000010000000010111010111000000010000000000000000000011111010000000000000000000001111,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101000000000000101000000000000001000000000000000000000000000000000001100000000000,010111011111011110011000001110000011111000001000000010111100111011110010000000000000000000110111011111100000000000000001111,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000010001000010000000000000000000101010000000000000000000000000000,000111011111011110011000001110000011111000000000000010101011010100000010001010101000000000110010000001110110100000000011111,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010010100000000000000000000001000000000000000000000000000000,000111011101011110011000001110000011111000000000010000000001010100001010001011101100000000001011010000010010000000000100011,c5315
0000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000,000111011111011110011000001110000011111000000000010000000001000000001010001111000000000000001011010001010000000000000001011,c5315
0000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000,000111011111011110011000001110000011111000001000010000001101111111111010000000000000000000001011011110010010000000000001111,c5315
0000000000110000000000000000100000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000,100111011111011110001010001100000011111000100000010000000001000100001010001111111100000000001011010000010010000000000001111,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100010101000000000000000000000000001000000000000000110000000000000000000000000000000000100,000111011111011110011000001110000011111000000000010000001101101111111000000100010000000000000011000101110010000000000011111,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000010010000000000000000000000000000000000000000000000000,000111011110011110011000001110000011111000000000010000000001000100001010001111111100000000001011010000010010000000000001111,c5315
0000000000000000000000000000000000000000000000000000000000000001000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000,000111011111011110011100001110000011111000000000010000000001000100001010101111111111110100001011010000010010000100000001101,c5315
0000000000000000000000000000000000000000001000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000010,000111011111011110011100001110000011111000000000010000011100111011111010000000000000000000001110011110000100100001000000011,c5315
0000000000000000000000000000000000000000000000000000000000000001000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000,000111011111011110011100001110000011111000000000010000000001000100001010101111111111110000001011010000010010000100000001101,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010110100011000000000000000110100000000000000000000000000100,000111011100011110011000001110000011111000000000000000000101100111110010000111011100000000000000011111111111100000000001111,c5315
0000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010110,000111011111011110011000001110000011111000000000010000011100111011111010000000000000000000001111011110000000000000000110011,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000100000000000000000001100000000000,000111011111011110011000001110000011111000011000010000011100111011111010000000000000000000001111011110000000000000000001111,c5315
0000000000000000000000000000000000000000000000000000000000000001000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000,000111011111011110011100001110000011111000000000010000000001000100001010101111111111110000001011010000010010000100000001101,c5315
0000000000000000000000000000000000000000000000000000000000000001000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110,000111011111011110011100001110000011111000000000010000011100111011111010000000000000000000001111011110000000000000000110011,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000001000001100000000010111010000000001000000000000000011110000000000000000000000,000111111111010000010000001110000011111000000000000000000001000100000000001111111100000000001011010000010010000000000001111,c5315
0000000000000000000000000000000000000000000000000000000000000001000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000,000111011111011110011100001110000011111000000000010000000001000100001010101111111111110000001011010000010010000100000001101,c5315
0001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000,000111011111011110011000001110000011111000000000010000000001000000001010001111000000000000001011010000010000000000000001111,c5315
0000000000000000000000000000000000000000000000000000000000000001000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000,000111011111011110011100001110000011111000000000010000000001000100001010101111111111110001001011010000010010000100000001101,c5315
0000000000000000000000000000000000000000000000000000000000000001000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110,000111011111011110011100001110000011111000000000010000011100111011111010000000000000000000001111011110000000000000000110011,c5315
0000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000101000000000000000011101000000000110000000000100000000000000000000000000100,000101011101011110011100001110000011111000000000010000001101011100110000111000100010001000000011011111110010000110011001100,c5315
0000000000110000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000,000111011111011110001000001100000011110000000000010000000001000100001010001111111100000000001011010000010010000000000001111,c5315
0000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100110,000111011111011110011000001110000011111000000000010000011100111011111010000000000000000000001111011110000000000000000110011,c5315
0000000000000000000000000000000000000000000000000000000000000001000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000010,000111011111011110011100001110000011111000000000010000011100111011111010000000000000000000001111011110000000000000000000011,c5315
0000000000000000000000000000000000000000000000000000000000000001000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000,000111011111011110011100001110000011111000000000010000000001000100001010011111111100001111001011010000010010000000010001110,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101010101000000101010100000000000001000000000010000000000000000000000000000000000000000000,000111011111011110011000001110000011111000000000010101000101000100001110001111111100000000001011010000010010000000000011111,c5315
0000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000001000000000000001000000000000000000000000000000000000000000000000000000000000000,000111011111011110011000001110000011111000000000000010100011000100000010001111111100000000011111010000000000000000000100011,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000001000000000000001000000000000001000000000000000000001100000000000,000111011111011110011000001110000011111000001000010010111110111011111010000000000000000000011101011110001001000000000100011,c5315
0000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100110,000111011111011110011000001110000011111000000000010000011100111011111010000000000000000000001111011110000000000000000110011,c5315
